model,resolution,protocol,size,row_type,condition,baseline_condition,baseline_map50_95,complete,expected_conditions,map50_95,map50_95_drop,map50_95_drop_percentage_points,map50_95_relative_drop,map50_95_retention,n_conditions,observed_partial_map50_95,worst_condition
yolov8n_zero_shot,640,common6,coco_small,condition,S1T1,S1T1,0.02415141138583329,True,1,0.02415141138583329,0.0,0.0,0.0,1.0,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S1T2,S1T1,0.02415141138583329,True,1,0.01945654578772503,0.00469486559810826,0.46948655981082604,0.19439301178324386,0.8056069882167561,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S1T3,S1T1,0.02415141138583329,True,1,0.003232163831194642,0.02091924755463865,2.091924755463865,0.8661708096657836,0.1338291903342163,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S2T1,S1T1,0.02415141138583329,True,1,0.016574192100297154,0.007577219285536136,0.7577219285536136,0.3137381565195305,0.6862618434804695,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S2T2,S1T1,0.02415141138583329,True,1,0.013636992880767225,0.010514418505066065,1.0514418505066065,0.43535420506453715,0.5646457949354629,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S2T3,S1T1,0.02415141138583329,True,1,0.002177752546594465,0.021973658839238824,2.1973658839238825,0.9098291809201723,0.09017081907982771,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S3T1,S1T1,0.02415141138583329,True,1,0.02210916191466471,0.0020422494711685793,0.20422494711685793,0.08456025358279973,0.9154397464172003,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S3T2,S1T1,0.02415141138583329,True,1,0.018491397002898556,0.005660014382934734,0.5660014382934734,0.23435542927544095,0.765644570724559,1,,
yolov8n_zero_shot,640,common6,coco_small,condition,S3T3,S1T1,0.02415141138583329,True,1,0.0027544520487892223,0.021396959337044066,2.139695933704407,0.8859506798677229,0.11404932013227707,1,,
yolov8n_zero_shot,640,common6,coco_small,matrix9_mean_including_S1T1,aggregate,S1T1,0.02415141138583329,True,9,0.013620452166529367,0.010530959219303923,1.0530959219303924,0.4360390807421368,0.5639609192578632,9,,
yolov8n_zero_shot,640,common6,coco_small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.02415141138583329,True,8,0.012304082264116376,0.011847329121716915,1.1847329121716914,0.4905439658349039,0.5094560341650961,8,,
yolov8n_zero_shot,640,common6,coco_small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.02415141138583329,True,8,0.002177752546594465,0.021973658839238824,2.1973658839238825,0.9098291809201723,0.09017081907982771,8,,S2T3
yolov8n_zero_shot,640,common6,large,condition,CLEAN,S1T1,0.4630293081821456,True,1,0.4646319972665352,-0.001602689084389597,-0.1602689084389597,-0.0034613123965776538,1.0034613123965777,1,,
yolov8n_zero_shot,640,common6,large,condition,S1T1,S1T1,0.4630293081821456,True,1,0.4630293081821456,0.0,0.0,0.0,1.0,1,,
yolov8n_zero_shot,640,common6,large,condition,S1T2,S1T1,0.4630293081821456,True,1,0.41409856564313796,0.04893074253900764,4.893074253900764,0.10567526001995398,0.894324739980046,1,,
yolov8n_zero_shot,640,common6,large,condition,S1T3,S1T1,0.4630293081821456,True,1,0.2916536428039512,0.17137566537819443,17.137566537819442,0.3701183971507458,0.6298816028492542,1,,
yolov8n_zero_shot,640,common6,large,condition,S2T1,S1T1,0.4630293081821456,True,1,0.41109638726655295,0.05193292091559265,5.193292091559265,0.11215903615147271,0.8878409638485273,1,,
yolov8n_zero_shot,640,common6,large,condition,S2T2,S1T1,0.4630293081821456,True,1,0.3722702271870834,0.09075908099506219,9.075908099506218,0.196011525385688,0.803988474614312,1,,
yolov8n_zero_shot,640,common6,large,condition,S2T3,S1T1,0.4630293081821456,True,1,0.22880583897909837,0.23422346920304724,23.422346920304722,0.505850202274688,0.4941497977253119,1,,
yolov8n_zero_shot,640,common6,large,condition,S3T1,S1T1,0.4630293081821456,True,1,0.40926869325915816,0.05376061492298745,5.376061492298745,0.11610628954363988,0.8838937104563601,1,,
yolov8n_zero_shot,640,common6,large,condition,S3T2,S1T1,0.4630293081821456,True,1,0.3961447719892859,0.06688453619285972,6.688453619285973,0.14444989768671146,0.8555501023132885,1,,
yolov8n_zero_shot,640,common6,large,condition,S3T3,S1T1,0.4630293081821456,True,1,0.2416271881846641,0.2214021199974815,22.14021199974815,0.47816005614570456,0.5218399438542954,1,,
yolov8n_zero_shot,640,common6,large,matrix9_mean_including_S1T1,aggregate,S1T1,0.4630293081821456,True,9,0.3586660692772308,0.10436323890491478,10.436323890491478,0.225392296039845,0.774607703960155,9,,
yolov8n_zero_shot,640,common6,large,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.4630293081821456,True,8,0.3456206644141165,0.11740864376802912,11.740864376802913,0.25356633304482556,0.7464336669551744,8,,
yolov8n_zero_shot,640,common6,large,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.4630293081821456,True,8,0.22880583897909837,0.23422346920304724,23.422346920304722,0.505850202274688,0.4941497977253119,8,,S2T3
yolov8n_zero_shot,640,common6,medium,condition,CLEAN,S1T1,0.13002256390814138,True,1,0.13021849798282895,-0.0001959340746875704,-0.01959340746875704,-0.0015069236353930648,1.001506923635393,1,,
yolov8n_zero_shot,640,common6,medium,condition,S1T1,S1T1,0.13002256390814138,True,1,0.13002256390814138,0.0,0.0,0.0,1.0,1,,
yolov8n_zero_shot,640,common6,medium,condition,S1T2,S1T1,0.13002256390814138,True,1,0.11555896810704408,0.014463595801097295,1.4463595801097295,0.11123912162903948,0.8887608783709605,1,,
yolov8n_zero_shot,640,common6,medium,condition,S1T3,S1T1,0.13002256390814138,True,1,0.04434449669502342,0.08567806721311796,8.567806721311797,0.6589476829086987,0.3410523170913013,1,,
yolov8n_zero_shot,640,common6,medium,condition,S2T1,S1T1,0.13002256390814138,True,1,0.10046990466438918,0.029552659243752194,2.9552659243752193,0.22728869786501538,0.7727113021349846,1,,
yolov8n_zero_shot,640,common6,medium,condition,S2T2,S1T1,0.13002256390814138,True,1,0.08794334014310651,0.04207922376503487,4.207922376503487,0.323630164644062,0.676369835355938,1,,
yolov8n_zero_shot,640,common6,medium,condition,S2T3,S1T1,0.13002256390814138,True,1,0.030417306706711528,0.09960525720142985,9.960525720142984,0.7660613220317605,0.23393867796823953,1,,
yolov8n_zero_shot,640,common6,medium,condition,S3T1,S1T1,0.13002256390814138,True,1,0.11497691433475689,0.015045649573384487,1.5045649573384487,0.11571568134907695,0.884284318650923,1,,
yolov8n_zero_shot,640,common6,medium,condition,S3T2,S1T1,0.13002256390814138,True,1,0.10038622196721664,0.029636341940924738,2.9636341940924735,0.2279322992112529,0.7720677007887471,1,,
yolov8n_zero_shot,640,common6,medium,condition,S3T3,S1T1,0.13002256390814138,True,1,0.03680408731624869,0.09321847659189268,9.321847659189268,0.7169407662023175,0.28305923379768244,1,,
yolov8n_zero_shot,640,common6,medium,matrix9_mean_including_S1T1,aggregate,S1T1,0.13002256390814138,True,9,0.0845470893158487,0.045475474592292675,4.547547459229268,0.34975063731569156,0.6502493626843084,9,,
yolov8n_zero_shot,640,common6,medium,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.13002256390814138,True,8,0.07886265499181212,0.05115990891632925,5.115990891632925,0.39346946698015295,0.606530533019847,8,,
yolov8n_zero_shot,640,common6,medium,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.13002256390814138,True,8,0.030417306706711528,0.09960525720142985,9.960525720142984,0.7660613220317605,0.23393867796823953,8,,S2T3
yolov8n_zero_shot,640,common6,small,condition,CLEAN,S1T1,0.038057521242472095,True,1,0.038471651025203314,-0.0004141297827312193,-0.04141297827312193,-0.010881680393547422,1.0108816803935474,1,,
yolov8n_zero_shot,640,common6,small,condition,S1T1,S1T1,0.038057521242472095,True,1,0.038057521242472095,0.0,0.0,0.0,1.0,1,,
yolov8n_zero_shot,640,common6,small,condition,S1T2,S1T1,0.038057521242472095,True,1,0.030495981104064762,0.007561540138407333,0.7561540138407332,0.19868714229261664,0.8013128577073834,1,,
yolov8n_zero_shot,640,common6,small,condition,S1T3,S1T1,0.038057521242472095,True,1,0.004881262208901806,0.033176259033570285,3.3176259033570283,0.8717398808555527,0.12826011914444735,1,,
yolov8n_zero_shot,640,common6,small,condition,S2T1,S1T1,0.038057521242472095,True,1,0.025737052399121475,0.01232046884335062,1.232046884335062,0.32373282444892937,0.6762671755510706,1,,
yolov8n_zero_shot,640,common6,small,condition,S2T2,S1T1,0.038057521242472095,True,1,0.02145826760276592,0.016599253639706175,1.6599253639706175,0.4361622380487947,0.5638377619512053,1,,
yolov8n_zero_shot,640,common6,small,condition,S2T3,S1T1,0.038057521242472095,True,1,0.002956996648046919,0.03510052459442518,3.5100524594425178,0.9223019116456035,0.07769808835439651,1,,
yolov8n_zero_shot,640,common6,small,condition,S3T1,S1T1,0.038057521242472095,True,1,0.03423754526280413,0.003819975979667968,0.3819975979667968,0.10037374623875617,0.8996262537612438,1,,
yolov8n_zero_shot,640,common6,small,condition,S3T2,S1T1,0.038057521242472095,True,1,0.0288598001677516,0.009197721074720496,0.9197721074720496,0.24167945715959727,0.7583205428404027,1,,
yolov8n_zero_shot,640,common6,small,condition,S3T3,S1T1,0.038057521242472095,True,1,0.003786581423003718,0.034270939819468375,3.4270939819468373,0.9005037296339231,0.09949627036607689,1,,
yolov8n_zero_shot,640,common6,small,matrix9_mean_including_S1T1,aggregate,S1T1,0.038057521242472095,True,9,0.02116344533988138,0.016894075902590715,1.6894075902590715,0.443908992258197,0.556091007741803,9,,
yolov8n_zero_shot,640,common6,small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.038057521242472095,True,8,0.01905168585205754,0.019005835390414554,1.9005835390414554,0.49939761629047164,0.5006023837095284,8,,
yolov8n_zero_shot,640,common6,small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.038057521242472095,True,8,0.002956996648046919,0.03510052459442518,3.5100524594425178,0.9223019116456035,0.07769808835439651,8,,S2T3
yolov8n_zero_shot,640,common6,tiny,condition,CLEAN,S1T1,0.005009930413896419,True,1,0.005139040979522628,-0.00012911056562620905,-0.012911056562620905,-0.02577092992511143,1.0257709299251114,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S1T1,S1T1,0.005009930413896419,True,1,0.005009930413896419,0.0,0.0,0.0,1.0,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S1T2,S1T1,0.005009930413896419,True,1,0.0035847024521068003,0.0014252279617896187,0.14252279617896188,0.2844805903563764,0.7155194096436236,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S1T3,S1T1,0.005009930413896419,True,1,0.0005720133014959684,0.0044379171124004505,0.4437917112400451,0.8858241024846708,0.11417589751532921,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S2T1,S1T1,0.005009930413896419,True,1,0.004125856955634598,0.0008840734582618208,0.08840734582618208,0.1764642191056387,0.8235357808943613,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S2T2,S1T1,0.005009930413896419,True,1,0.0026876901185108847,0.0023222402953855343,0.23222402953855342,0.4635274551806473,0.5364725448193527,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S2T3,S1T1,0.005009930413896419,True,1,0.000397958400491212,0.004611972013405207,0.4611972013405207,0.9205660822379159,0.07943391776208408,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S3T1,S1T1,0.005009930413896419,True,1,0.004526744571327978,0.0004831858425684409,0.04831858425684409,0.09644561952960307,0.9035543804703969,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S3T2,S1T1,0.005009930413896419,True,1,0.0031113701822079154,0.0018985602316885035,0.18985602316885036,0.37895940159614294,0.6210405984038571,1,,
yolov8n_zero_shot,640,common6,tiny,condition,S3T3,S1T1,0.005009930413896419,True,1,0.00015854786894390857,0.004851382544952511,0.48513825449525105,0.9683532792183834,0.03164672078161654,1,,
yolov8n_zero_shot,640,common6,tiny,matrix9_mean_including_S1T1,aggregate,S1T1,0.005009930413896419,True,9,0.002686090473846187,0.002323839940050232,0.2323839940050232,0.4638467499677088,0.5361532500322912,9,,
yolov8n_zero_shot,640,common6,tiny,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.005009930413896419,True,8,0.0023956104813399083,0.0026143199325565107,0.2614319932556511,0.5218275937136723,0.4781724062863277,8,,
yolov8n_zero_shot,640,common6,tiny,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.005009930413896419,True,8,0.00015854786894390857,0.004851382544952511,0.48513825449525105,0.9683532792183834,0.03164672078161654,8,,S3T3
yolov8s_ft,1280,common6,all,condition,CLEAN,S1T1,0.40091675519341446,True,1,0.40065851389844054,0.00025824129497392656,0.025824129497392656,0.0006441269705711461,0.9993558730294289,1,,
yolov8s_ft,1280,common6,all,condition,S1T1,S1T1,0.40091675519341446,True,1,0.40091675519341446,0.0,0.0,0.0,1.0,1,,
yolov8s_ft,1280,common6,all,condition,S1T2,S1T1,0.40091675519341446,True,1,0.29604203156295394,0.10487472363046052,10.487472363046052,0.2615872803317132,0.7384127196682868,1,,
yolov8s_ft,1280,common6,all,condition,S1T3,S1T1,0.40091675519341446,True,1,0.06871319494910458,0.33220356024430986,33.220356024430984,0.828609819721914,0.171390180278086,1,,
yolov8s_ft,1280,common6,all,condition,S2T1,S1T1,0.40091675519341446,True,1,0.3337931944290475,0.06712356076436699,6.7123560764366985,0.16742518214781155,0.8325748178521885,1,,
yolov8s_ft,1280,common6,all,condition,S2T2,S1T1,0.40091675519341446,True,1,0.23776555095396934,0.16315120423944512,16.315120423944514,0.40694533746970996,0.59305466253029,1,,
yolov8s_ft,1280,common6,all,condition,S2T3,S1T1,0.40091675519341446,True,1,0.05423218964948366,0.3466845655439308,34.66845655439308,0.8647295505938124,0.13527044940618757,1,,
yolov8s_ft,1280,common6,all,condition,S3T1,S1T1,0.40091675519341446,True,1,0.35233015066212336,0.0485866045312911,4.85866045312911,0.12118876026483716,0.8788112397351628,1,,
yolov8s_ft,1280,common6,all,condition,S3T2,S1T1,0.40091675519341446,True,1,0.2591867276180153,0.14173002757539915,14.173002757539916,0.3535148524960606,0.6464851475039394,1,,
yolov8s_ft,1280,common6,all,condition,S3T3,S1T1,0.40091675519341446,True,1,0.0437743948630123,0.35714236033040214,35.714236033040216,0.8908142543409188,0.10918574565908128,1,,
yolov8s_ft,1280,common6,all,matrix9_mean_including_S1T1,aggregate,S1T1,0.40091675519341446,True,9,0.22741713220901383,0.17349962298440064,17.349962298440065,0.4327572263740864,0.5672427736259136,9,,
yolov8s_ft,1280,common6,all,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.40091675519341446,True,8,0.20572967933596376,0.1951870758574507,19.51870758574507,0.4868518796708472,0.5131481203291528,8,,
yolov8s_ft,1280,common6,all,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.40091675519341446,True,8,0.0437743948630123,0.35714236033040214,35.714236033040216,0.8908142543409188,0.10918574565908128,8,,S3T3
yolov8s_ft,1280,common6,coco_small,condition,CLEAN,S1T1,0.28293876427708037,True,1,0.2836723871369243,-0.0007336228598439076,-0.07336228598439076,-0.002592867971691115,1.0025928679716911,1,,
yolov8s_ft,1280,common6,coco_small,condition,S1T1,S1T1,0.28293876427708037,True,1,0.28293876427708037,0.0,0.0,0.0,1.0,1,,
yolov8s_ft,1280,common6,coco_small,condition,S1T2,S1T1,0.28293876427708037,True,1,0.16999905527553968,0.11293970900154068,11.293970900154068,0.39916661575201995,0.60083338424798,1,,
yolov8s_ft,1280,common6,coco_small,condition,S1T3,S1T1,0.28293876427708037,True,1,0.010986158035075697,0.2719526062420047,27.19526062420047,0.9611712517966714,0.03882874820332859,1,,
yolov8s_ft,1280,common6,coco_small,condition,S2T1,S1T1,0.28293876427708037,True,1,0.21813011087840592,0.06480865339867445,6.480865339867445,0.22905540555484893,0.7709445944451511,1,,
yolov8s_ft,1280,common6,coco_small,condition,S2T2,S1T1,0.28293876427708037,True,1,0.12419916310190153,0.15873960117517882,15.873960117517882,0.5610387165603297,0.4389612834396703,1,,
yolov8s_ft,1280,common6,coco_small,condition,S2T3,S1T1,0.28293876427708037,True,1,0.006653026259900185,0.2762857380171802,27.62857380171802,0.9764859853088744,0.02351401469112558,1,,
yolov8s_ft,1280,common6,coco_small,condition,S3T1,S1T1,0.28293876427708037,True,1,0.252745586861307,0.030193177415773376,3.0193177415773373,0.10671276342398017,0.8932872365760198,1,,
yolov8s_ft,1280,common6,coco_small,condition,S3T2,S1T1,0.28293876427708037,True,1,0.14888455193604813,0.13405421234103224,13.405421234103224,0.47379231574558545,0.5262076842544146,1,,
yolov8s_ft,1280,common6,coco_small,condition,S3T3,S1T1,0.28293876427708037,True,1,0.005237408879510611,0.27770135539756974,27.770135539756975,0.9814892494745554,0.018510750525444597,1,,
yolov8s_ft,1280,common6,coco_small,matrix9_mean_including_S1T1,aggregate,S1T1,0.28293876427708037,True,9,0.13553042505608548,0.1474083392209949,14.740833922099489,0.5209902559574294,0.4790097440425706,9,,
yolov8s_ft,1280,common6,coco_small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.28293876427708037,True,8,0.1171043826534611,0.16583438162361927,16.583438162361926,0.5861140379521081,0.41388596204789185,8,,
yolov8s_ft,1280,common6,coco_small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.28293876427708037,True,8,0.005237408879510611,0.27770135539756974,27.770135539756975,0.9814892494745554,0.018510750525444597,8,,S3T3
yolov8s_ft,1280,common6,large,condition,CLEAN,S1T1,0.585408745602986,True,1,0.5858938166699029,-0.00048507106691697555,-0.048507106691697555,-0.000828602357857422,1.0008286023578574,1,,
yolov8s_ft,1280,common6,large,condition,S1T1,S1T1,0.585408745602986,True,1,0.585408745602986,0.0,0.0,0.0,1.0,1,,
yolov8s_ft,1280,common6,large,condition,S1T2,S1T1,0.585408745602986,True,1,0.564693555020155,0.020715190582831,2.0715190582831,0.035385857724919756,0.9646141422750802,1,,
yolov8s_ft,1280,common6,large,condition,S1T3,S1T1,0.585408745602986,True,1,0.32166740693498486,0.2637413386680011,26.374133866800108,0.45052510856553873,0.5494748914344613,1,,
yolov8s_ft,1280,common6,large,condition,S2T1,S1T1,0.585408745602986,True,1,0.5021687555095706,0.08323999009341532,8.32399900934153,0.14219123085986018,0.8578087691401398,1,,
yolov8s_ft,1280,common6,large,condition,S2T2,S1T1,0.585408745602986,True,1,0.4859545710339205,0.09945417456906547,9.945417456906547,0.1698884331948699,0.8301115668051301,1,,
yolov8s_ft,1280,common6,large,condition,S2T3,S1T1,0.585408745602986,True,1,0.26045600112557055,0.3249527444774154,32.49527444774154,0.555086931854265,0.444913068145735,1,,
yolov8s_ft,1280,common6,large,condition,S3T1,S1T1,0.585408745602986,True,1,0.5270154804216189,0.058393265181367005,5.8393265181367005,0.09974785245345186,0.9002521475465481,1,,
yolov8s_ft,1280,common6,large,condition,S3T2,S1T1,0.585408745602986,True,1,0.5269126986965383,0.05849604690644761,5.84960469064476,0.09992342503560514,0.9000765749643949,1,,
yolov8s_ft,1280,common6,large,condition,S3T3,S1T1,0.585408745602986,True,1,0.23615301848596965,0.3492557271170163,34.92557271170163,0.5966014852703883,0.40339851472961175,1,,
yolov8s_ft,1280,common6,large,matrix9_mean_including_S1T1,aggregate,S1T1,0.585408745602986,True,9,0.4456033592034794,0.13980538639950657,13.980538639950657,0.238816702773211,0.761183297226789,9,,
yolov8s_ft,1280,common6,large,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.585408745602986,True,8,0.42812768590354106,0.1572810596994449,15.728105969944489,0.2686687906198624,0.7313312093801376,8,,
yolov8s_ft,1280,common6,large,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.585408745602986,True,8,0.23615301848596965,0.3492557271170163,34.92557271170163,0.5966014852703883,0.40339851472961175,8,,S3T3
yolov8s_ft,1280,common6,medium,condition,CLEAN,S1T1,0.5412663619897243,True,1,0.5404270201079152,0.0008393418818091192,0.08393418818091192,0.0015507002480694698,0.9984492997519305,1,,
yolov8s_ft,1280,common6,medium,condition,S1T1,S1T1,0.5412663619897243,True,1,0.5412663619897243,0.0,0.0,0.0,1.0,1,,
yolov8s_ft,1280,common6,medium,condition,S1T2,S1T1,0.5412663619897243,True,1,0.44132114313805215,0.09994521885167218,9.994521885167218,0.18465071149862,0.81534928850138,1,,
yolov8s_ft,1280,common6,medium,condition,S1T3,S1T1,0.5412663619897243,True,1,0.10874553355344119,0.43252082843628314,43.252082843628315,0.7990905380602505,0.20090946193974948,1,,
yolov8s_ft,1280,common6,medium,condition,S2T1,S1T1,0.5412663619897243,True,1,0.4692474532934822,0.07201890869624211,7.201890869624211,0.13305631709958243,0.8669436829004176,1,,
yolov8s_ft,1280,common6,medium,condition,S2T2,S1T1,0.5412663619897243,True,1,0.3736875537550998,0.1675788082346245,16.75788082346245,0.30960506693709133,0.6903949330629087,1,,
yolov8s_ft,1280,common6,medium,condition,S2T3,S1T1,0.5412663619897243,True,1,0.08632710294298183,0.4549392590467425,45.49392590467425,0.8405090192088813,0.15949098079111873,1,,
yolov8s_ft,1280,common6,medium,condition,S3T1,S1T1,0.5412663619897243,True,1,0.4639527856043734,0.07731357638535091,7.7313576385350915,0.14283831735107655,0.8571616826489235,1,,
yolov8s_ft,1280,common6,medium,condition,S3T2,S1T1,0.5412663619897243,True,1,0.3863511327536957,0.15491522923602863,15.491522923602863,0.28620886150499336,0.7137911384950066,1,,
yolov8s_ft,1280,common6,medium,condition,S3T3,S1T1,0.5412663619897243,True,1,0.07654310371660236,0.464723258273122,46.4723258273122,0.8585851457030771,0.14141485429692285,1,,
yolov8s_ft,1280,common6,medium,matrix9_mean_including_S1T1,aggregate,S1T1,0.5412663619897243,True,9,0.3274935745274948,0.21377278746222955,21.377278746222956,0.39494933081817474,0.6050506691818253,9,,
yolov8s_ft,1280,common6,medium,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.5412663619897243,True,8,0.30077197609471606,0.24049438589500827,24.049438589500827,0.4443179971704466,0.5556820028295534,8,,
yolov8s_ft,1280,common6,medium,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.5412663619897243,True,8,0.07654310371660236,0.464723258273122,46.4723258273122,0.8585851457030771,0.14141485429692285,8,,S3T3
yolov8s_ft,1280,common6,small,condition,CLEAN,S1T1,0.35753525109658774,True,1,0.35811653569042484,-0.0005812845938371058,-0.058128459383710585,-0.001625810579668041,1.001625810579668,1,,
yolov8s_ft,1280,common6,small,condition,S1T1,S1T1,0.35753525109658774,True,1,0.35753525109658774,0.0,0.0,0.0,1.0,1,,
yolov8s_ft,1280,common6,small,condition,S1T2,S1T1,0.35753525109658774,True,1,0.23376049594914544,0.1237747551474423,12.37747551474423,0.3461889555444274,0.6538110444555726,1,,
yolov8s_ft,1280,common6,small,condition,S1T3,S1T1,0.35753525109658774,True,1,0.01736919237439248,0.34016605872219524,34.01660587221952,0.9514196367459716,0.04858036325402838,1,,
yolov8s_ft,1280,common6,small,condition,S2T1,S1T1,0.35753525109658774,True,1,0.2844769779615733,0.07305827313501445,7.305827313501445,0.20433865726788947,0.7956613427321105,1,,
yolov8s_ft,1280,common6,small,condition,S2T2,S1T1,0.35753525109658774,True,1,0.17880703214560445,0.1787282189509833,17.87282189509833,0.4998897826237001,0.5001102173762999,1,,
yolov8s_ft,1280,common6,small,condition,S2T3,S1T1,0.35753525109658774,True,1,0.010240523106877324,0.3472947279897104,34.72947279897104,0.9713580043493086,0.028641995650691403,1,,
yolov8s_ft,1280,common6,small,condition,S3T1,S1T1,0.35753525109658774,True,1,0.31743718472202925,0.04009806637455848,4.009806637455848,0.1121513647999034,0.8878486352000966,1,,
yolov8s_ft,1280,common6,small,condition,S3T2,S1T1,0.35753525109658774,True,1,0.20445182952046842,0.15308342157611932,15.308342157611932,0.4281631562387229,0.5718368437612771,1,,
yolov8s_ft,1280,common6,small,condition,S3T3,S1T1,0.35753525109658774,True,1,0.007991604899890937,0.3495436461966968,34.95436461966968,0.977648064420557,0.022351935579443087,1,,
yolov8s_ft,1280,common6,small,matrix9_mean_including_S1T1,aggregate,S1T1,0.35753525109658774,True,9,0.17911889908628548,0.17841635201030226,17.841635201030225,0.49901751355449786,0.5009824864455021,9,,
yolov8s_ft,1280,common6,small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.35753525109658774,True,8,0.1568168550849977,0.20071839601159003,20.071839601159002,0.56139470274881,0.43860529725118996,8,,
yolov8s_ft,1280,common6,small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.35753525109658774,True,8,0.007991604899890937,0.3495436461966968,34.95436461966968,0.977648064420557,0.022351935579443087,8,,S3T3
yolov8s_ft,1280,common6,tiny,condition,CLEAN,S1T1,0.1522563045948296,True,1,0.1512548836894287,0.0010014209054009238,0.10014209054009238,0.006577204852474372,0.9934227951475256,1,,
yolov8s_ft,1280,common6,tiny,condition,S1T1,S1T1,0.1522563045948296,True,1,0.1522563045948296,0.0,0.0,0.0,1.0,1,,
yolov8s_ft,1280,common6,tiny,condition,S1T2,S1T1,0.1522563045948296,True,1,0.0696103790168547,0.08264592557797491,8.264592557797492,0.5428079040661378,0.4571920959338623,1,,
yolov8s_ft,1280,common6,tiny,condition,S1T3,S1T1,0.1522563045948296,True,1,0.001131740633016106,0.1511245639618135,15.11245639618135,0.9925668717888051,0.007433128211194862,1,,
yolov8s_ft,1280,common6,tiny,condition,S2T1,S1T1,0.1522563045948296,True,1,0.10771848468359314,0.04453781991123647,4.4537819911236465,0.2925187238042877,0.7074812761957123,1,,
yolov8s_ft,1280,common6,tiny,condition,S2T2,S1T1,0.1522563045948296,True,1,0.03880656702796214,0.11344973756686746,11.344973756686747,0.745123414552648,0.254876585447352,1,,
yolov8s_ft,1280,common6,tiny,condition,S2T3,S1T1,0.1522563045948296,True,1,0.0015388833573705889,0.15071742123745901,15.071742123745901,0.9898928102749787,0.01010718972502139,1,,
yolov8s_ft,1280,common6,tiny,condition,S3T1,S1T1,0.1522563045948296,True,1,0.1385683578640381,0.013687946730791517,1.3687946730791518,0.08990068928322292,0.9100993107167771,1,,
yolov8s_ft,1280,common6,tiny,condition,S3T2,S1T1,0.1522563045948296,True,1,0.060748861455967175,0.09150744313886244,9.150744313886245,0.6010092218011831,0.39899077819881695,1,,
yolov8s_ft,1280,common6,tiny,condition,S3T3,S1T1,0.1522563045948296,True,1,0.00046535529728677363,0.15179094929754283,15.179094929754283,0.9969436057276897,0.0030563942723103262,1,,
yolov8s_ft,1280,common6,tiny,matrix9_mean_including_S1T1,aggregate,S1T1,0.1522563045948296,True,9,0.06342721488121314,0.08882908971361647,8.882908971361648,0.583418137922106,0.4165818620778941,9,,
yolov8s_ft,1280,common6,tiny,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.1522563045948296,True,8,0.05232357866701109,0.09993272592781852,9.993272592781851,0.6563454051623692,0.3436545948376309,8,,
yolov8s_ft,1280,common6,tiny,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.1522563045948296,True,8,0.00046535529728677363,0.15179094929754283,15.179094929754283,0.9969436057276897,0.0030563942723103262,8,,S3T3
yolov8s_ft,1280,native10,all,condition,CLEAN,S1T1,0.3485613376570032,True,1,0.3479511081974377,0.0006102294595655144,0.061022945956551444,0.001750708967516057,0.9982492910324839,1,,
yolov8s_ft,1280,native10,all,condition,S1T1,S1T1,0.3485613376570032,True,1,0.3485613376570032,0.0,0.0,0.0,1.0,1,,
yolov8s_ft,1280,native10,all,condition,S1T2,S1T1,0.3485613376570032,True,1,0.25482447046257334,0.09373686719442986,9.373686719442986,0.2689250271545328,0.7310749728454672,1,,
